ins_name,alg_name,repeat,status,runtime
data/TSP/cl/315.tsp,LKH-crossover,0,SUCCESS,31.35
data/TSP/cl/315.tsp,LKH-crossover,1,SUCCESS,19.04
data/TSP/cl/315.tsp,LKH-crossover,2,SUCCESS,59.59
data/TSP/cl/315.tsp,LKH-crossover,3,SUCCESS,20.06
data/TSP/cl/315.tsp,LKH-crossover,4,SUCCESS,20.88
data/TSP/cl/315.tsp,GA-EAX,0,SUCCESS,8.91
data/TSP/cl/315.tsp,GA-EAX,1,SUCCESS,8.95
data/TSP/cl/315.tsp,GA-EAX,2,SUCCESS,8.89
data/TSP/cl/315.tsp,GA-EAX,3,SUCCESS,8.87
data/TSP/cl/315.tsp,GA-EAX,4,SUCCESS,8.29
data/TSP/cl/315.tsp,GA-EAX-restart,0,SUCCESS,8.94
data/TSP/cl/315.tsp,GA-EAX-restart,1,SUCCESS,8.66
data/TSP/cl/315.tsp,GA-EAX-restart,2,SUCCESS,9.03
data/TSP/cl/315.tsp,GA-EAX-restart,3,SUCCESS,9.01
data/TSP/cl/315.tsp,GA-EAX-restart,4,SUCCESS,8.41
data/TSP/cl/315.tsp,MAOS,0,SUCCESS,16.20
data/TSP/cl/315.tsp,MAOS,1,SUCCESS,16.33
data/TSP/cl/315.tsp,MAOS,2,SUCCESS,16.35
data/TSP/cl/315.tsp,MAOS,3,SUCCESS,16.26
data/TSP/cl/315.tsp,MAOS,4,SUCCESS,16.43
data/TSP/cl/316.tsp,LKH,0,SUCCESS,86.71
data/TSP/cl/316.tsp,LKH,1,SUCCESS,18.78
data/TSP/cl/316.tsp,LKH,2,SUCCESS,16.57
data/TSP/cl/316.tsp,LKH,3,SUCCESS,11.42
data/TSP/cl/316.tsp,LKH,4,SUCCESS,73.95
data/TSP/cl/316.tsp,LKH-restart,0,SUCCESS,86.59
data/TSP/cl/316.tsp,LKH-restart,1,SUCCESS,18.56
data/TSP/cl/316.tsp,LKH-restart,2,SUCCESS,16.53
data/TSP/cl/316.tsp,LKH-restart,3,SUCCESS,11.28
data/TSP/cl/316.tsp,LKH-restart,4,SUCCESS,73.37
data/TSP/cl/316.tsp,LKH-crossover,0,SUCCESS,19.60
data/TSP/cl/316.tsp,LKH-crossover,1,SUCCESS,18.85
data/TSP/cl/316.tsp,LKH-crossover,2,SUCCESS,16.49
data/TSP/cl/316.tsp,LKH-crossover,3,SUCCESS,11.63
data/TSP/cl/316.tsp,LKH-crossover,4,SUCCESS,73.81
data/TSP/cl/316.tsp,GA-EAX,0,SUCCESS,15.11
data/TSP/cl/316.tsp,GA-EAX,1,SUCCESS,14.18
data/TSP/cl/316.tsp,GA-EAX,2,SUCCESS,14.51
data/TSP/cl/316.tsp,GA-EAX,3,SUCCESS,15.49
data/TSP/cl/316.tsp,GA-EAX,4,TIMEOUT,900.00
data/TSP/cl/316.tsp,GA-EAX-restart,0,SUCCESS,15.19
data/TSP/cl/316.tsp,GA-EAX-restart,1,SUCCESS,14.71
data/TSP/cl/316.tsp,GA-EAX-restart,2,SUCCESS,14.57
data/TSP/cl/316.tsp,GA-EAX-restart,3,SUCCESS,15.32
data/TSP/cl/316.tsp,GA-EAX-restart,4,SUCCESS,53.72
data/TSP/cl/316.tsp,MAOS,0,SUCCESS,86.30
data/TSP/cl/316.tsp,MAOS,1,SUCCESS,56.45
data/TSP/cl/316.tsp,MAOS,2,SUCCESS,28.00
data/TSP/cl/316.tsp,MAOS,3,SUCCESS,28.83
data/TSP/cl/316.tsp,MAOS,4,SUCCESS,28.85
data/TSP/cl/317.tsp,LKH,0,SUCCESS,302.55
data/TSP/cl/317.tsp,LKH,1,SUCCESS,602.98
data/TSP/cl/317.tsp,LKH,2,SUCCESS,780.11
data/TSP/cl/317.tsp,LKH,3,SUCCESS,764.07
data/TSP/cl/317.tsp,LKH,4,TIMEOUT,900.00
data/TSP/cl/317.tsp,LKH-restart,0,SUCCESS,299.84
data/TSP/cl/317.tsp,LKH-restart,1,SUCCESS,596.98
data/TSP/cl/317.tsp,LKH-restart,2,SUCCESS,778.33
data/TSP/cl/317.tsp,LKH-restart,3,SUCCESS,733.74
data/TSP/cl/317.tsp,LKH-restart,4,TIMEOUT,900.00
data/TSP/cl/317.tsp,LKH-crossover,0,SUCCESS,424.41
data/TSP/cl/317.tsp,LKH-crossover,1,SUCCESS,584.64
data/TSP/cl/317.tsp,LKH-crossover,2,SUCCESS,811.58
data/TSP/cl/317.tsp,LKH-crossover,3,SUCCESS,766.74
data/TSP/cl/317.tsp,LKH-crossover,4,TIMEOUT,900.00
data/TSP/cl/317.tsp,GA-EAX,0,SUCCESS,20.15
data/TSP/cl/317.tsp,GA-EAX,1,SUCCESS,17.67
data/TSP/cl/317.tsp,GA-EAX,2,SUCCESS,17.27
data/TSP/cl/317.tsp,GA-EAX,3,SUCCESS,49.74
data/TSP/cl/317.tsp,GA-EAX,4,SUCCESS,34.77
data/TSP/cl/317.tsp,GA-EAX-restart,0,SUCCESS,20.07
data/TSP/cl/317.tsp,GA-EAX-restart,1,SUCCESS,17.62
data/TSP/cl/317.tsp,GA-EAX-restart,2,SUCCESS,17.59
data/TSP/cl/317.tsp,GA-EAX-restart,3,SUCCESS,20.17
data/TSP/cl/317.tsp,GA-EAX-restart,4,SUCCESS,20.51
data/TSP/cl/317.tsp,MAOS,0,SUCCESS,32.95
data/TSP/cl/317.tsp,MAOS,1,SUCCESS,33.34
data/TSP/cl/317.tsp,MAOS,2,SUCCESS,33.20
data/TSP/cl/317.tsp,MAOS,3,SUCCESS,33.76
data/TSP/cl/317.tsp,MAOS,4,SUCCESS,152.88
data/TSP/cl/318.tsp,LKH,0,SUCCESS,245.06
data/TSP/cl/318.tsp,LKH,1,TIMEOUT,900.00
data/TSP/cl/318.tsp,LKH,2,SUCCESS,403.70
data/TSP/cl/318.tsp,LKH,3,SUCCESS,703.34
data/TSP/cl/318.tsp,LKH,4,SUCCESS,192.03
data/TSP/cl/318.tsp,LKH-restart,0,TIMEOUT,900.00
data/TSP/cl/318.tsp,LKH-restart,1,TIMEOUT,900.00
data/TSP/cl/318.tsp,LKH-restart,2,SUCCESS,399.85
data/TSP/cl/318.tsp,LKH-restart,3,SUCCESS,691.62
data/TSP/cl/318.tsp,LKH-restart,4,SUCCESS,190.75
data/TSP/cl/318.tsp,LKH-crossover,0,TIMEOUT,900.00
data/TSP/cl/318.tsp,LKH-crossover,1,TIMEOUT,900.00
data/TSP/cl/318.tsp,LKH-crossover,2,SUCCESS,422.81
data/TSP/cl/318.tsp,LKH-crossover,3,SUCCESS,701.66
data/TSP/cl/318.tsp,LKH-crossover,4,SUCCESS,192.83
data/TSP/cl/318.tsp,GA-EAX,0,SUCCESS,3.09
data/TSP/cl/318.tsp,GA-EAX,1,SUCCESS,2.94
data/TSP/cl/318.tsp,GA-EAX,2,SUCCESS,3.00
data/TSP/cl/318.tsp,GA-EAX,3,SUCCESS,3.05
data/TSP/cl/318.tsp,GA-EAX,4,SUCCESS,2.75
data/TSP/cl/318.tsp,GA-EAX-restart,0,SUCCESS,3.17
data/TSP/cl/318.tsp,GA-EAX-restart,1,SUCCESS,3.00
data/TSP/cl/318.tsp,GA-EAX-restart,2,SUCCESS,2.99
data/TSP/cl/318.tsp,GA-EAX-restart,3,SUCCESS,3.12
data/TSP/cl/318.tsp,GA-EAX-restart,4,SUCCESS,2.76
data/TSP/cl/318.tsp,MAOS,0,SUCCESS,6.20
data/TSP/cl/318.tsp,MAOS,1,SUCCESS,6.01
data/TSP/cl/318.tsp,MAOS,2,SUCCESS,6.05
data/TSP/cl/318.tsp,MAOS,3,SUCCESS,5.93
data/TSP/cl/318.tsp,MAOS,4,SUCCESS,6.12
data/TSP/cl/319.tsp,LKH,0,SUCCESS,180.34
data/TSP/cl/319.tsp,LKH,1,SUCCESS,478.61
data/TSP/cl/319.tsp,LKH,2,SUCCESS,709.16
data/TSP/cl/319.tsp,LKH,3,TIMEOUT,900.00
data/TSP/cl/319.tsp,LKH,4,SUCCESS,105.87
data/TSP/cl/319.tsp,LKH-restart,0,SUCCESS,178.74
data/TSP/cl/319.tsp,LKH-restart,1,SUCCESS,476.23
data/TSP/cl/319.tsp,LKH-restart,2,SUCCESS,706.50
data/TSP/cl/319.tsp,LKH-restart,3,TIMEOUT,900.00
data/TSP/cl/319.tsp,LKH-restart,4,SUCCESS,105.36
data/TSP/cl/319.tsp,LKH-crossover,0,SUCCESS,577.33
data/TSP/cl/319.tsp,LKH-crossover,1,SUCCESS,478.04
data/TSP/cl/319.tsp,LKH-crossover,2,SUCCESS,711.07
data/TSP/cl/319.tsp,LKH-crossover,3,TIMEOUT,900.00
data/TSP/cl/319.tsp,LKH-crossover,4,SUCCESS,106.02
data/TSP/cl/319.tsp,GA-EAX,0,SUCCESS,3.91
data/TSP/cl/319.tsp,GA-EAX,1,TIMEOUT,900.00
data/TSP/cl/319.tsp,GA-EAX,2,SUCCESS,3.80
data/TSP/cl/319.tsp,GA-EAX,3,SUCCESS,3.66
data/TSP/cl/319.tsp,GA-EAX,4,TIMEOUT,900.00
data/TSP/cl/319.tsp,GA-EAX-restart,0,SUCCESS,3.82
data/TSP/cl/319.tsp,GA-EAX-restart,1,SUCCESS,15.21
data/TSP/cl/319.tsp,GA-EAX-restart,2,SUCCESS,3.91
data/TSP/cl/319.tsp,GA-EAX-restart,3,SUCCESS,3.89
data/TSP/cl/319.tsp,GA-EAX-restart,4,SUCCESS,9.84
data/TSP/cl/319.tsp,MAOS,0,SUCCESS,7.30
data/TSP/cl/319.tsp,MAOS,1,SUCCESS,7.21
data/TSP/cl/319.tsp,MAOS,2,SUCCESS,7.23
data/TSP/cl/319.tsp,MAOS,3,SUCCESS,6.89
data/TSP/cl/319.tsp,MAOS,4,SUCCESS,7.26
data/TSP/cl/320.tsp,LKH,0,SUCCESS,35.76
data/TSP/cl/320.tsp,LKH,1,SUCCESS,45.15
data/TSP/cl/320.tsp,LKH,2,SUCCESS,44.44
data/TSP/cl/320.tsp,LKH,3,SUCCESS,26.46
data/TSP/cl/320.tsp,LKH,4,SUCCESS,24.41
data/TSP/cl/320.tsp,LKH-restart,0,SUCCESS,32.76
data/TSP/cl/320.tsp,LKH-restart,1,SUCCESS,44.63
data/TSP/cl/320.tsp,LKH-restart,2,SUCCESS,43.92
data/TSP/cl/320.tsp,LKH-restart,3,SUCCESS,26.26
data/TSP/cl/320.tsp,LKH-restart,4,SUCCESS,24.39
data/TSP/cl/320.tsp,LKH-crossover,0,SUCCESS,38.94
data/TSP/cl/320.tsp,LKH-crossover,1,SUCCESS,44.93
data/TSP/cl/320.tsp,LKH-crossover,2,SUCCESS,44.53
data/TSP/cl/320.tsp,LKH-crossover,3,SUCCESS,26.52
data/TSP/cl/320.tsp,LKH-crossover,4,SUCCESS,24.45
data/TSP/cl/320.tsp,GA-EAX,0,SUCCESS,7.23
data/TSP/cl/320.tsp,GA-EAX,1,SUCCESS,6.64
data/TSP/cl/320.tsp,GA-EAX,2,SUCCESS,6.14
data/TSP/cl/320.tsp,GA-EAX,3,SUCCESS,7.02
data/TSP/cl/320.tsp,GA-EAX,4,SUCCESS,6.80
data/TSP/cl/320.tsp,GA-EAX-restart,0,SUCCESS,7.54
data/TSP/cl/320.tsp,GA-EAX-restart,1,SUCCESS,6.65
data/TSP/cl/320.tsp,GA-EAX-restart,2,SUCCESS,6.27
data/TSP/cl/320.tsp,GA-EAX-restart,3,SUCCESS,7.23
data/TSP/cl/320.tsp,GA-EAX-restart,4,SUCCESS,7.00
data/TSP/cl/320.tsp,MAOS,0,SUCCESS,13.16
data/TSP/cl/320.tsp,MAOS,1,SUCCESS,13.03
data/TSP/cl/320.tsp,MAOS,2,SUCCESS,12.10
data/TSP/cl/320.tsp,MAOS,3,SUCCESS,12.81
data/TSP/cl/320.tsp,MAOS,4,SUCCESS,12.55
data/TSP/cl/321.tsp,LKH,0,SUCCESS,42.43
data/TSP/cl/321.tsp,LKH,1,SUCCESS,96.17
data/TSP/cl/321.tsp,LKH,2,SUCCESS,505.09
data/TSP/cl/321.tsp,LKH,3,SUCCESS,170.55
data/TSP/cl/321.tsp,LKH,4,SUCCESS,110.81
data/TSP/cl/321.tsp,LKH-restart,0,SUCCESS,41.86
data/TSP/cl/321.tsp,LKH-restart,1,SUCCESS,97.49
data/TSP/cl/321.tsp,LKH-restart,2,SUCCESS,502.98
data/TSP/cl/321.tsp,LKH-restart,3,SUCCESS,160.74
data/TSP/cl/321.tsp,LKH-restart,4,SUCCESS,110.21
data/TSP/cl/321.tsp,LKH-crossover,0,SUCCESS,58.30
data/TSP/cl/321.tsp,LKH-crossover,1,SUCCESS,96.79
data/TSP/cl/321.tsp,LKH-crossover,2,SUCCESS,504.12
data/TSP/cl/321.tsp,LKH-crossover,3,SUCCESS,171.63
data/TSP/cl/321.tsp,LKH-crossover,4,SUCCESS,111.06
data/TSP/cl/321.tsp,GA-EAX,0,SUCCESS,13.03
data/TSP/cl/321.tsp,GA-EAX,1,SUCCESS,12.35
data/TSP/cl/321.tsp,GA-EAX,2,SUCCESS,12.88
data/TSP/cl/321.tsp,GA-EAX,3,SUCCESS,12.21
data/TSP/cl/321.tsp,GA-EAX,4,SUCCESS,13.11
data/TSP/cl/321.tsp,GA-EAX-restart,0,SUCCESS,13.09
data/TSP/cl/321.tsp,GA-EAX-restart,1,SUCCESS,13.21
data/TSP/cl/321.tsp,GA-EAX-restart,2,SUCCESS,13.16
data/TSP/cl/321.tsp,GA-EAX-restart,3,SUCCESS,12.47
data/TSP/cl/321.tsp,GA-EAX-restart,4,SUCCESS,12.96
data/TSP/cl/321.tsp,MAOS,0,SUCCESS,23.81
data/TSP/cl/321.tsp,MAOS,1,SUCCESS,24.02
data/TSP/cl/321.tsp,MAOS,2,SUCCESS,23.60
data/TSP/cl/321.tsp,MAOS,3,SUCCESS,24.15
data/TSP/cl/321.tsp,MAOS,4,SUCCESS,23.03
data/TSP/cl/322.tsp,LKH,0,SUCCESS,16.85
data/TSP/cl/322.tsp,LKH,1,SUCCESS,19.93
data/TSP/cl/322.tsp,LKH,2,SUCCESS,24.37
data/TSP/cl/322.tsp,LKH,3,SUCCESS,19.55
data/TSP/cl/322.tsp,LKH,4,SUCCESS,13.05
data/TSP/cl/322.tsp,LKH-restart,0,SUCCESS,6.36
data/TSP/cl/322.tsp,LKH-restart,1,SUCCESS,19.77
data/TSP/cl/322.tsp,LKH-restart,2,SUCCESS,24.41
data/TSP/cl/322.tsp,LKH-restart,3,SUCCESS,19.59
data/TSP/cl/322.tsp,LKH-restart,4,SUCCESS,13.08
data/TSP/cl/322.tsp,LKH-crossover,0,SUCCESS,6.19
data/TSP/cl/322.tsp,LKH-crossover,1,SUCCESS,19.93
data/TSP/cl/322.tsp,LKH-crossover,2,SUCCESS,24.55
data/TSP/cl/322.tsp,LKH-crossover,3,SUCCESS,19.89
data/TSP/cl/322.tsp,LKH-crossover,4,SUCCESS,13.14
data/TSP/cl/322.tsp,GA-EAX,0,TIMEOUT,900.00
data/TSP/cl/322.tsp,GA-EAX,1,SUCCESS,14.77
data/TSP/cl/322.tsp,GA-EAX,2,SUCCESS,15.26
data/TSP/cl/322.tsp,GA-EAX,3,SUCCESS,14.65
data/TSP/cl/322.tsp,GA-EAX,4,SUCCESS,15.12
data/TSP/cl/322.tsp,GA-EAX-restart,0,SUCCESS,68.92
data/TSP/cl/322.tsp,GA-EAX-restart,1,SUCCESS,15.08
data/TSP/cl/322.tsp,GA-EAX-restart,2,SUCCESS,15.47
data/TSP/cl/322.tsp,GA-EAX-restart,3,SUCCESS,15.07
data/TSP/cl/322.tsp,GA-EAX-restart,4,SUCCESS,15.28
data/TSP/cl/322.tsp,MAOS,0,SUCCESS,27.54
data/TSP/cl/322.tsp,MAOS,1,SUCCESS,27.06
data/TSP/cl/322.tsp,MAOS,2,SUCCESS,29.34
data/TSP/cl/322.tsp,MAOS,3,SUCCESS,27.73
data/TSP/cl/322.tsp,MAOS,4,SUCCESS,27.35
data/TSP/cl/323.tsp,LKH,0,SUCCESS,9.15
data/TSP/cl/323.tsp,LKH,1,SUCCESS,12.65
data/TSP/cl/323.tsp,LKH,2,SUCCESS,6.24
data/TSP/cl/323.tsp,LKH,3,SUCCESS,20.41
data/TSP/cl/323.tsp,LKH,4,SUCCESS,2.01
data/TSP/cl/323.tsp,LKH-restart,0,SUCCESS,5.88
data/TSP/cl/323.tsp,LKH-restart,1,SUCCESS,12.47
data/TSP/cl/323.tsp,LKH-restart,2,SUCCESS,6.20
data/TSP/cl/323.tsp,LKH-restart,3,SUCCESS,20.41
data/TSP/cl/323.tsp,LKH-restart,4,SUCCESS,2.05
data/TSP/cl/323.tsp,LKH-crossover,0,SUCCESS,8.47
data/TSP/cl/323.tsp,LKH-crossover,1,SUCCESS,12.63
data/TSP/cl/323.tsp,LKH-crossover,2,SUCCESS,6.23
data/TSP/cl/323.tsp,LKH-crossover,3,SUCCESS,20.26
data/TSP/cl/323.tsp,LKH-crossover,4,SUCCESS,1.99
data/TSP/cl/323.tsp,GA-EAX,0,SUCCESS,2.25
data/TSP/cl/323.tsp,GA-EAX,1,SUCCESS,2.15
data/TSP/cl/323.tsp,GA-EAX,2,SUCCESS,2.16
data/TSP/cl/323.tsp,GA-EAX,3,SUCCESS,2.17
data/TSP/cl/323.tsp,GA-EAX,4,SUCCESS,2.10
data/TSP/cl/323.tsp,GA-EAX-restart,0,SUCCESS,2.19
data/TSP/cl/323.tsp,GA-EAX-restart,1,SUCCESS,2.17
data/TSP/cl/323.tsp,GA-EAX-restart,2,SUCCESS,2.22
data/TSP/cl/323.tsp,GA-EAX-restart,3,SUCCESS,2.23
data/TSP/cl/323.tsp,GA-EAX-restart,4,SUCCESS,2.13
data/TSP/cl/323.tsp,MAOS,0,SUCCESS,5.10
data/TSP/cl/323.tsp,MAOS,1,SUCCESS,4.80
data/TSP/cl/323.tsp,MAOS,2,SUCCESS,4.74
data/TSP/cl/323.tsp,MAOS,3,SUCCESS,4.67
data/TSP/cl/323.tsp,MAOS,4,SUCCESS,5.11
data/TSP/cl/324.tsp,LKH,0,SUCCESS,8.14
data/TSP/cl/324.tsp,LKH,1,SUCCESS,14.03
data/TSP/cl/324.tsp,LKH,2,SUCCESS,6.10
data/TSP/cl/324.tsp,LKH,3,SUCCESS,3.58
data/TSP/cl/324.tsp,LKH,4,SUCCESS,4.74
data/TSP/cl/324.tsp,LKH-restart,0,SUCCESS,7.23
data/TSP/cl/324.tsp,LKH-restart,1,SUCCESS,13.92
data/TSP/cl/324.tsp,LKH-restart,2,SUCCESS,6.04
data/TSP/cl/324.tsp,LKH-restart,3,SUCCESS,3.60
data/TSP/cl/324.tsp,LKH-restart,4,SUCCESS,4.71
data/TSP/cl/324.tsp,LKH-crossover,0,SUCCESS,7.09
data/TSP/cl/324.tsp,LKH-crossover,1,SUCCESS,14.10
data/TSP/cl/324.tsp,LKH-crossover,2,SUCCESS,6.04
data/TSP/cl/324.tsp,LKH-crossover,3,SUCCESS,3.57
data/TSP/cl/324.tsp,LKH-crossover,4,SUCCESS,4.71
data/TSP/cl/324.tsp,GA-EAX,0,SUCCESS,6.93
data/TSP/cl/324.tsp,GA-EAX,1,SUCCESS,7.44
data/TSP/cl/324.tsp,GA-EAX,2,SUCCESS,7.24
data/TSP/cl/324.tsp,GA-EAX,3,SUCCESS,6.99
data/TSP/cl/324.tsp,GA-EAX,4,SUCCESS,7.12
data/TSP/cl/324.tsp,GA-EAX-restart,0,SUCCESS,7.00
data/TSP/cl/324.tsp,GA-EAX-restart,1,SUCCESS,7.47
data/TSP/cl/324.tsp,GA-EAX-restart,2,SUCCESS,7.35
data/TSP/cl/324.tsp,GA-EAX-restart,3,SUCCESS,7.02
data/TSP/cl/324.tsp,GA-EAX-restart,4,SUCCESS,7.20
data/TSP/cl/324.tsp,MAOS,0,SUCCESS,12.93
data/TSP/cl/324.tsp,MAOS,1,SUCCESS,12.57
data/TSP/cl/324.tsp,MAOS,2,SUCCESS,26.16
data/TSP/cl/324.tsp,MAOS,3,SUCCESS,12.46
data/TSP/cl/324.tsp,MAOS,4,SUCCESS,13.00
data/TSP/cl/325.tsp,LKH,0,SUCCESS,4.54
data/TSP/cl/325.tsp,LKH,1,SUCCESS,7.85
data/TSP/cl/325.tsp,LKH,2,SUCCESS,22.44
data/TSP/cl/325.tsp,LKH,3,SUCCESS,12.39
data/TSP/cl/325.tsp,LKH,4,SUCCESS,5.20
data/TSP/cl/325.tsp,LKH-restart,0,SUCCESS,11.82
data/TSP/cl/325.tsp,LKH-restart,1,SUCCESS,7.78
data/TSP/cl/325.tsp,LKH-restart,2,SUCCESS,22.42
data/TSP/cl/325.tsp,LKH-restart,3,SUCCESS,12.39
data/TSP/cl/325.tsp,LKH-restart,4,SUCCESS,5.47
data/TSP/cl/325.tsp,LKH-crossover,0,SUCCESS,11.78
data/TSP/cl/325.tsp,LKH-crossover,1,SUCCESS,7.83
data/TSP/cl/325.tsp,LKH-crossover,2,SUCCESS,22.54
data/TSP/cl/325.tsp,LKH-crossover,3,SUCCESS,12.37
data/TSP/cl/325.tsp,LKH-crossover,4,SUCCESS,5.36
data/TSP/cl/325.tsp,GA-EAX,0,SUCCESS,8.64
data/TSP/cl/325.tsp,GA-EAX,1,SUCCESS,9.06
data/TSP/cl/325.tsp,GA-EAX,2,SUCCESS,9.05
data/TSP/cl/325.tsp,GA-EAX,3,SUCCESS,9.39
data/TSP/cl/325.tsp,GA-EAX,4,SUCCESS,8.71
data/TSP/cl/325.tsp,GA-EAX-restart,0,SUCCESS,8.85
data/TSP/cl/325.tsp,GA-EAX-restart,1,SUCCESS,9.13
data/TSP/cl/325.tsp,GA-EAX-restart,2,SUCCESS,9.12
data/TSP/cl/325.tsp,GA-EAX-restart,3,SUCCESS,9.00
data/TSP/cl/325.tsp,GA-EAX-restart,4,SUCCESS,9.04
data/TSP/cl/325.tsp,MAOS,0,SUCCESS,15.96
data/TSP/cl/325.tsp,MAOS,1,SUCCESS,16.44
data/TSP/cl/325.tsp,MAOS,2,SUCCESS,16.01
data/TSP/cl/325.tsp,MAOS,3,SUCCESS,15.95
data/TSP/cl/325.tsp,MAOS,4,SUCCESS,16.14
data/TSP/cl/326.tsp,LKH,0,SUCCESS,213.13
data/TSP/cl/326.tsp,LKH,1,SUCCESS,132.47
data/TSP/cl/326.tsp,LKH,2,SUCCESS,328.37
data/TSP/cl/326.tsp,LKH,3,TIMEOUT,900.00
data/TSP/cl/326.tsp,LKH,4,SUCCESS,556.16
data/TSP/cl/326.tsp,LKH-restart,0,SUCCESS,298.81
data/TSP/cl/326.tsp,LKH-restart,1,SUCCESS,132.09
data/TSP/cl/326.tsp,LKH-restart,2,SUCCESS,324.85
data/TSP/cl/326.tsp,LKH-restart,3,TIMEOUT,900.00
data/TSP/cl/326.tsp,LKH-restart,4,SUCCESS,555.28
data/TSP/cl/326.tsp,LKH-crossover,0,SUCCESS,292.83
data/TSP/cl/326.tsp,LKH-crossover,1,SUCCESS,133.53
data/TSP/cl/326.tsp,LKH-crossover,2,SUCCESS,327.10
data/TSP/cl/326.tsp,LKH-crossover,3,TIMEOUT,900.00
data/TSP/cl/326.tsp,LKH-crossover,4,SUCCESS,558.26
data/TSP/cl/326.tsp,GA-EAX,0,SUCCESS,4.83
data/TSP/cl/326.tsp,GA-EAX,1,SUCCESS,5.13
data/TSP/cl/326.tsp,GA-EAX,2,SUCCESS,5.21
data/TSP/cl/326.tsp,GA-EAX,3,SUCCESS,4.71
data/TSP/cl/326.tsp,GA-EAX,4,SUCCESS,5.31
data/TSP/cl/326.tsp,GA-EAX-restart,0,SUCCESS,4.71
data/TSP/cl/326.tsp,GA-EAX-restart,1,SUCCESS,5.24
data/TSP/cl/326.tsp,GA-EAX-restart,2,SUCCESS,5.36
data/TSP/cl/326.tsp,GA-EAX-restart,3,SUCCESS,4.85
data/TSP/cl/326.tsp,GA-EAX-restart,4,SUCCESS,5.37
data/TSP/cl/326.tsp,MAOS,0,SUCCESS,62.35
data/TSP/cl/326.tsp,MAOS,1,SUCCESS,8.82
data/TSP/cl/326.tsp,MAOS,2,SUCCESS,9.05
data/TSP/cl/326.tsp,MAOS,3,SUCCESS,8.70
data/TSP/cl/326.tsp,MAOS,4,SUCCESS,15.80
data/TSP/cl/327.tsp,LKH,0,SUCCESS,12.49
data/TSP/cl/327.tsp,LKH,1,SUCCESS,10.22
data/TSP/cl/327.tsp,LKH,2,SUCCESS,4.72
data/TSP/cl/327.tsp,LKH,3,SUCCESS,6.16
data/TSP/cl/327.tsp,LKH,4,SUCCESS,13.82
data/TSP/cl/327.tsp,LKH-restart,0,SUCCESS,12.42
data/TSP/cl/327.tsp,LKH-restart,1,SUCCESS,10.28
data/TSP/cl/327.tsp,LKH-restart,2,SUCCESS,4.70
data/TSP/cl/327.tsp,LKH-restart,3,SUCCESS,6.08
data/TSP/cl/327.tsp,LKH-restart,4,SUCCESS,13.59
data/TSP/cl/327.tsp,LKH-crossover,0,SUCCESS,2.95
data/TSP/cl/327.tsp,LKH-crossover,1,SUCCESS,10.28
data/TSP/cl/327.tsp,LKH-crossover,2,SUCCESS,4.69
data/TSP/cl/327.tsp,LKH-crossover,3,SUCCESS,6.07
data/TSP/cl/327.tsp,LKH-crossover,4,SUCCESS,13.85
data/TSP/cl/327.tsp,GA-EAX,0,SUCCESS,8.18
data/TSP/cl/327.tsp,GA-EAX,1,SUCCESS,8.02
data/TSP/cl/327.tsp,GA-EAX,2,SUCCESS,7.89
data/TSP/cl/327.tsp,GA-EAX,3,SUCCESS,8.70
data/TSP/cl/327.tsp,GA-EAX,4,SUCCESS,8.00
data/TSP/cl/327.tsp,GA-EAX-restart,0,SUCCESS,8.27
data/TSP/cl/327.tsp,GA-EAX-restart,1,SUCCESS,8.04
data/TSP/cl/327.tsp,GA-EAX-restart,2,SUCCESS,6.85
data/TSP/cl/327.tsp,GA-EAX-restart,3,SUCCESS,8.75
data/TSP/cl/327.tsp,GA-EAX-restart,4,SUCCESS,7.96
data/TSP/cl/327.tsp,MAOS,0,SUCCESS,14.37
data/TSP/cl/327.tsp,MAOS,1,SUCCESS,14.83
data/TSP/cl/327.tsp,MAOS,2,SUCCESS,14.02
data/TSP/cl/327.tsp,MAOS,3,SUCCESS,14.02
data/TSP/cl/327.tsp,MAOS,4,SUCCESS,14.44
data/TSP/cl/328.tsp,LKH,0,SUCCESS,6.30
data/TSP/cl/328.tsp,LKH,1,SUCCESS,78.80
data/TSP/cl/328.tsp,LKH,2,SUCCESS,8.70
data/TSP/cl/328.tsp,LKH,3,SUCCESS,18.21
data/TSP/cl/328.tsp,LKH,4,SUCCESS,45.97
data/TSP/cl/328.tsp,LKH-restart,0,SUCCESS,32.10
data/TSP/cl/328.tsp,LKH-restart,1,SUCCESS,78.90
data/TSP/cl/328.tsp,LKH-restart,2,SUCCESS,8.80
data/TSP/cl/328.tsp,LKH-restart,3,SUCCESS,18.35
data/TSP/cl/328.tsp,LKH-restart,4,SUCCESS,46.01
data/TSP/cl/328.tsp,LKH-crossover,0,SUCCESS,6.28
data/TSP/cl/328.tsp,LKH-crossover,1,SUCCESS,78.38
data/TSP/cl/328.tsp,LKH-crossover,2,SUCCESS,8.78
data/TSP/cl/328.tsp,LKH-crossover,3,SUCCESS,18.38
data/TSP/cl/328.tsp,LKH-crossover,4,SUCCESS,46.32
data/TSP/cl/328.tsp,GA-EAX,0,SUCCESS,5.37
data/TSP/cl/328.tsp,GA-EAX,1,SUCCESS,5.52
data/TSP/cl/328.tsp,GA-EAX,2,SUCCESS,5.14
data/TSP/cl/328.tsp,GA-EAX,3,SUCCESS,5.63
data/TSP/cl/328.tsp,GA-EAX,4,SUCCESS,5.16
